property_master_id,price_inr,city,locality,property_type,bhk,bathrooms,balconies,builtup_area_sqft,floor_no,total_floors,parking,furnishing,facing,latitude,longitude,schools_distance_km,hospitals_distance_km,metro_stations_distance_km,railway_stations_distance_km,malls_distance_km,parks_distance_km,transit_stations_distance_km,accessibility_score,avg_monthly_rent,median_monthly_rent,median_rent_per_sqft,rental_listing_count,hist_hpi_market,hist_qoq_growth,hist_yoy_growth,hist_market_regime,repo_rate,bank_rate,CRR,SLR,repo_rate_change,repo_rate_3m_change,repo_rate_12m_change,hist_cpi_index,hist_cpi_yoy_growth,hist_cpi_3m_change,hist_cpi_12m_change,rera_registered,project_status,completion_percent,construction_duration_months,project_age,developer_project_count,developer_completion_rate,developer_lapsed_project_count,aqi,pm25,pm10,aqi_30d_avg,aqi_90d_avg,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_area_per_bhk_log1p,derived_carpet_efficiency_log1p,derived_rent_per_sqft_log1p,historical_locality_median_ppsf,historical_rental_yield_pct,derived_historical_rental_yield_log1p
PROP-EDD43EEEE096,1400000,Mumbai,Vasai East,Independent House,1,2,1,460,,,,,,18.82434587719112,72.64082092338595,1.794,11.892,8.758,32.375,9.844,13.142,13.504,16.5,11000.0,10000.0,33.33,3.0,110.41,1.24,5.85,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,0,Unregistered,,,,0,1.0,0,116,66,109,116,69.0,460.0,2.0,,,6.133398042996649,,3.5360196074696004,5403.56,4.827735145300346,1.7626284420875868
PROP-BCF42285DAE0,7500000,Delhi,Sector 25 Rohini,Apartment,2,2,1,450,0.0,,,,North,28.53905150563588,77.20571093347449,5.733,2.415,5.386,3.139,4.723,3.768,3.047,27.2,6000.0,6000.0,15.0,1.0,102.25,2.06,0.0,Declining,6.25,6.5,4.0,19.5,0.0,0.25,0.0,73.6,0.0,1.94,0.0,0,Unregistered,,,,0,1.0,0,108,59,97,108,168.0,225.0,1.0,,,5.420534999272286,,2.772588722239781,7771.245,2.058872162697225,1.1180462737421415
PROP-1C6A5F604094,1050000,Delhi,Dakshinpuri,Apartment,1,1,0,270,4.0,4.0,,,,28.41591137295024,76.90546479267408,2.188,9.954,4.647,10.689,20.802,8.175,2.596,16.1,8666.67,10000.0,22.22,3.0,125.67,3.09,8.33,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.2,4.56,1.87,3.8,1,Ongoing,65.2,46.0,30.0,89,0.517,2,232,126,206,232,143.0,270.0,1.0,,1.0,5.602118820879701,,3.145013976269745,12000.0,3.7037037037037033,1.548350220454262
PROP-898FFBD3321D,8500000,Bengaluru,Nri Layout,Independent House,3,4,1,2200,,,,,,13.187688197564905,77.7154516823825,7.644,11.098,11.579,11.862,10.597,5.412,3.373,5.0,56584.17,35000.0,30.0,1777.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,32,17,29,32,50.0,733.333,1.333,,,6.598962604207666,,3.4339872044851463,5000.0,3.8181818181818175,1.5723966407537513
PROP-9F8E1D5B5D68,6200000,Mumbai,Bhayandar West,Apartment,1,2,0,515,,,,,,18.81023074345392,73.15069218239162,12.594,7.762,19.169,12.171,18.854,18.145,11.57,3.6,10500.0,10500.0,26.25,1.0,103.78,1.13,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,119,62,102,119,72.0,515.0,2.0,,,6.246106765481563,,3.305053521109253,7666.67,3.1912185365322534,1.4329915118288186
PROP-FAC30A8011C8,3100000,Pune,Narhe,Apartment,1,2,0,650,1.0,4.0,,,,18.55139819901402,74.04317914397834,3.025,5.359,3.63,3.717,7.454,5.361,6.069,20.9,11958.33,8250.0,16.25,12.0,128.46,2.71,9.85,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.3,6.08,0.11,5.0,0,Unregistered,,,,0,1.0,0,137,74,122,137,141.0,650.0,2.0,,0.25,6.478509642208569,,2.847812143477369,4922.15,3.09433260481075,1.4096037259544714
PROP-857E3B85687C,17000000,Bengaluru,Munnekollal,Villa,2,3,1,1200,,,,,South-West,13.09410548231014,77.60933839418479,3.068,5.916,1.896,6.997,4.944,1.331,1.794,32.1,20750.0,17500.0,29.16,10.0,113.91,1.24,8.37,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,0,Unregistered,,,,0,1.0,0,67,38,62,67,43.0,600.0,1.5,0.992,,6.398594934535208,0.6891391591624065,3.406516543139756,8571.43,2.041666326388946,1.112405498928312
PROP-3F101B31EFC2,5200000,Bengaluru,Thotada Guddadhalli Village,Independent House,3,3,0,1200,,,,,,12.99801557961163,77.79899469537838,3.999,4.163,6.212,8.715,8.6,3.02,5.364,25.1,56584.17,35000.0,30.0,1777.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,73,40,65,73,45.7,400.0,1.0,,,5.993961427306569,,3.4339872044851463,4799.24,7.292821363382536,2.1153902445862176
PROP-4C8196AD55F6,5800000,Hyderabad,Jadcherla,Independent House,3,3,1,1700,,,,,,17.27482632968777,78.24936684778986,6.668,7.633,1.935,13.855,11.449,13.567,2.25,15.0,,,,,102.1,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,73,40,67,73,78.7,566.667,1.0,1.0,,6.341534979193467,0.6931471805599453,,6033.485000000001,,
PROP-4010988E783E,15000000,Kolkata,Paschim Putiary,Independent House,4,4,1,2500,,,,,,22.58919058888568,88.35427185519458,2.536,1.296,1.982,4.066,1.943,2.692,2.927,46.9,,,,,119.33,1.58,7.45,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,0,Unregistered,,,,0,1.0,0,99,51,84,99,97.3,625.0,1.0,,,6.439350371100098,,,3977.775,,
PROP-8FBCA026953D,16200000,Bengaluru,Kolar,Independent House,2,3,1,1200,,,,,,13.034951598942088,77.49794883999974,3.587,6.406,2.383,4.833,5.819,1.756,3.611,31.2,56584.17,35000.0,30.0,1777.0,118.5,1.61,1.98,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,0,Unregistered,,,,0,1.0,0,99,56,91,99,98.0,600.0,1.5,,,6.398594934535208,,3.4339872044851463,8194.73,4.271037605875971,1.6622272323336698
PROP-1D55F0B127E1,3700000,Bengaluru,Hoskote,Apartment,2,3,0,1017,6.0,9.0,,,,12.979950998386974,77.78865213272661,2.404,2.074,6.795,6.415,7.748,4.951,6.567,30.7,46666.67,35000.0,16.67,3.0,103.56,1.96,0.0,Declining,6.25,6.5,4.0,19.5,0.0,0.25,0.0,73.6,0.0,1.94,0.0,1,Ongoing,31.1,45.0,14.0,12,0.417,0,33,17,28,33,52.0,508.5,1.5,,0.667,6.23342985266278,,2.871868286331605,5833.33,7.079650063213437,2.089348562586904
PROP-208F23A35D7F,2300000,Kolkata,Santoshpur,Apartment,2,2,1,590,1.0,4.0,,,,22.618179832815684,88.45151015453821,2.006,3.186,5.382,2.577,4.644,3.758,2.462,29.6,,,,,121.92,2.02,2.19,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,0,Unregistered,,,,0,1.0,0,111,62,102,111,113.0,295.0,1.0,,0.25,5.69035945432406,,,5185.19,,
PROP-8214C9D23465,4400000,Pune,Old Sangvi,Apartment,1,2,0,650,1.0,4.0,,,,18.34486186546168,73.83650528536123,6.81,3.958,0.877,4.454,10.626,11.203,2.625,25.8,10500.0,10500.0,20.27,2.0,115.22,1.6,6.61,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,1,Completed,100.0,25.0,41.0,14,0.714,0,76,42,69,76,88.0,650.0,2.0,,0.25,6.478509642208569,,3.0572976292121457,6153.85,3.1499980312512297,1.4231078598452005
PROP-57B346A38F6C,15000000,Hyderabad,Nallagandla,Apartment,3,3,1,1495,1.0,12.0,,,,17.254806656926945,78.41435570020856,3.464,4.883,5.837,5.337,10.247,7.022,2.034,20.0,,,,,112.53,1.9,6.78,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,1,Ongoing,26.9,26.0,7.0,7,0.571,0,93,51,84,93,56.3,498.333,1.0,,0.083,6.21327320785209,,,5909.09,,
PROP-8C737BAFA747,6500000,Hyderabad,Miyapur,Apartment,3,3,1,1520,3.0,,,,East,17.30672411660619,78.40718430517089,3.245,0.715,0.705,3.585,6.169,2.336,0.676,49.2,,,,,117.24,-0.62,5.48,Growth,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,19.2,52.0,10.0,12,0.667,0,34,19,32,34,63.0,506.667,1.0,,,6.229825720825654,,,6016.95,,
PROP-6F82CA0C8A11,20000000,Pune,Ambegaon Bk,Villa,6,4,1,2304,,,1.0,,,18.57181119785668,73.79214468652434,2.556,1.724,2.963,3.66,1.147,1.879,3.141,42.3,32222.55,23000.0,28.39,1762.0,115.22,1.6,6.61,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,0,Unregistered,,,,0,1.0,0,88,46,76,88,88.7,384.0,0.667,,,5.953243334287785,,3.380654480430826,5649.615,2.120350973768419,1.1379454870871282
PROP-B6850284EB24,2200000,Pune,Chakan,Apartment,1,2,0,600,5.0,11.0,,,,18.344076867660785,73.99708215409632,2.589,5.99,6.877,10.609,6.995,14.069,7.493,22.3,13958.33,11500.0,14.96,12.0,115.22,1.6,6.61,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,0,Unregistered,,,,0,1.0,0,76,42,69,76,88.0,600.0,2.0,,0.455,6.398594934535208,,2.7700855920216627,3769.075,6.102293002925121,1.960417690065977
PROP-F7C13E002D5A,9500000,Bengaluru,Bommanahalli,Independent House,1,4,1,2600,,,,,,12.761291564919336,77.44758578062606,10.721,5.787,3.544,12.675,6.807,13.363,12.481,14.6,45900.0,35000.0,34.29,5.0,101.8,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,64,34,55,64,67.3,2600.0,4.0,,,7.8636512654486515,,3.5635996376871786,6033.485000000001,2.6773657602274894,1.3021966698299212
PROP-0A077102E1E3,16900000,Mumbai,Powai,Apartment,2,3,0,950,9.0,12.0,1.0,,,19.088163,72.851057,1.348,2.306,5.093,6.361,7.056,4.222,2.239,35.9,85433.7,71000.0,100.0,46.0,114.96,0.0,4.89,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,60.6,33.0,20.0,9,0.667,0,41,21,35,41,78.0,475.0,1.5,,0.75,6.16541785423142,,4.61512051684126,22891.63,3.917773025613109,1.5928557909626289
PROP-B129E7EC2D5F,4000000,Chennai,Ayappakkam,Apartment,2,3,1,868,2.0,2.0,,,,13.300518041511785,80.02732559257672,11.374,15.06,6.603,25.214,10.534,23.15,19.37,7.0,,,,,121.15,2.41,5.53,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,1,Completed,100.0,31.0,71.0,20,0.55,0,41,23,38,41,62.0,434.0,1.5,,1.0,6.075346031088684,,,5172.41,,
PROP-3E1F36788B6A,5500000,Pune,Kondhawe-Dhawade,Apartment,2,3,1,830,7.0,11.0,,,,18.69735732193056,73.86629984313274,3.039,3.86,5.52,12.524,13.896,3.306,1.616,22.6,32222.55,23000.0,28.39,1762.0,124.88,2.64,9.13,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.2,4.56,1.87,3.8,1,Ongoing,39.7,58.0,23.0,5,0.8,2,91,50,82,91,57.7,415.0,1.5,,0.636,6.030685260261263,,3.380654480430826,4694.84,7.082885050010813,2.0897488694469244
PROP-3B78ACCE1966,6000000,Mumbai,Borivali West,Apartment,2,1,1,240,4.0,4.0,,,,18.86840065738881,72.58436989984196,5.908,11.049,7.102,36.068,15.724,6.975,14.855,6.0,42866.67,40000.0,69.09,30.0,116.6,2.13,3.06,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,0,Unregistered,,,,0,1.0,0,156,87,143,156,143.0,120.0,0.5,,1.0,4.795790545596741,,4.249780130512233,19877.68,10.06153635635547,2.403473897509822
PROP-1ECB2C470728,3000000,Delhi,Budh Vihar,Independent House,2,2,1,713,,,,,,28.809512573031245,76.92317226622163,11.391,9.77,5.239,13.436,13.302,15.679,9.768,5.5,8000.0,8000.0,8.89,1.0,120.51,2.09,2.34,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,0,Unregistered,,,,0,1.0,0,184,106,173,184,205.7,356.5,1.0,,,5.879135362134062,,2.2915241456346207,9876.54,1.3632543000001438,0.8600396098499542
PROP-1E954FB4B829,19500000,Bengaluru,Kammanahalli,Independent House,2,4,1,4000,,,,,,13.086362922235146,77.83337748279517,2.552,11.617,10.937,17.293,12.771,8.215,9.104,14.5,50000.0,58500.0,34.4,6.0,112.5,2.79,8.16,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Ongoing,17.9,39.0,7.0,4,0.5,0,27,15,25,27,48.3,2000.0,2.0,,,7.601402334583733,,3.5667118201397288,7142.86,2.4569990172003933,1.2404008766468215
PROP-27F3E7B2B41A,9100000,Hyderabad,Nanakaramguda,Apartment,2,3,1,970,12.0,24.0,,,,17.256719002322026,78.67876260095815,8.027,1.868,8.65,10.264,14.811,5.399,5.724,18.5,,,,,141.78,3.02,13.31,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,1,Completed,100.0,36.0,38.0,22,0.818,2,39,22,36,39,62.0,485.0,1.5,,0.5,6.186208623900494,,,8556.505000000001,,
PROP-DB00D50ABD0B,6500000,Kolkata,Kaikhali,Apartment,2,3,0,1406,1.0,6.0,1.0,,South,22.54005667453438,88.3937289916818,1.023,2.369,2.152,5.631,1.823,1.624,0.685,53.0,,,,,119.33,1.58,7.45,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,0,Unregistered,,,,0,1.0,0,106,58,95,106,105.7,703.0,1.5,,0.167,6.556778356158042,,,4098.14,,
PROP-E1B04EAF72FF,5700000,Bengaluru,Electronic City Phase Ii,Villa,2,1,1,800,,,,,,12.893519276569284,77.49948076057048,5.608,5.278,6.906,8.366,5.058,2.38,2.268,24.5,56584.17,35000.0,30.0,1777.0,136.83,2.79,11.52,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,0,Unregistered,,,,0,1.0,0,32,16,27,32,52.7,400.0,0.5,,,5.993961427306569,,3.4339872044851463,4658.280000000001,11.270254256936036,2.5071779803448035
PROP-5F8837AF7A65,7800000,Pune,Punawale,Apartment,2,3,0,1062,4.0,11.0,,,,18.40144278145156,73.73953724162439,4.712,3.591,3.588,3.741,6.97,5.616,2.345,24.3,24000.0,23000.0,30.13,20.0,115.22,1.6,6.61,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,0,Unregistered,,,,0,1.0,0,88,46,76,88,88.7,531.0,1.5,,0.364,6.2766434893416445,,3.438171984453517,7366.98,3.5277278565941206,1.5102202367523758
PROP-5E00BAEE3698,4200000,Kolkata,Asharafabad Government Colony,Independent House,2,3,1,1080,,,,,,22.583184078294885,88.44025708019069,0.979,1.643,5.723,6.027,3.848,4.33,1.498,40.7,,,,,131.24,3.45,9.41,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.3,6.08,0.11,5.0,0,Unregistered,,,,0,1.0,0,169,96,158,169,173.7,540.0,1.5,,,6.293419278846481,,,4285.71,,
PROP-872993F18DD7,10000000,Bengaluru,Vakil Garden City,Apartment,3,3,1,1843,3.0,,,,West,12.928581263082984,77.4368390910613,2.663,1.211,5.524,3.797,2.504,6.691,2.746,34.3,56584.17,35000.0,30.0,1777.0,104.96,1.04,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Ongoing,18.4,49.0,9.0,10,0.3,0,75,42,69,75,47.3,614.333,1.0,,,6.422163584682732,,3.4339872044851463,5909.09,3.856588931732827,1.5803363255906264
PROP-B88BD1389DDA,13600000,Hyderabad,Puppalaguda,Apartment,3,3,1,1700,5.0,,,,,17.487292234730266,78.58674139224262,5.366,6.557,5.343,5.624,0.757,2.117,2.373,24.4,,,,,121.31,1.8,3.01,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,1,Ongoing,35.0,40.0,14.0,17,0.824,2,78,42,70,78,80.0,566.667,1.0,0.882,,6.341534979193467,0.6323350411631878,,5909.09,,
PROP-9FF2C5F05F14,45000000,Hyderabad,Tukkuguda,Villa,4,5,1,4505,,,,,,17.335764705805243,78.33587578769571,3.554,3.007,1.705,6.466,11.66,5.294,0.301,28.0,,,,,102.1,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,73,40,67,73,78.7,1126.25,1.25,,,7.027536317301194,,,6033.485000000001,,
PROP-E9B6CABE406B,1450000,Pune,Pimple Gurav,Apartment,1,2,0,400,2.0,4.0,,,,18.483521189937345,73.86996432640339,1.303,1.301,2.292,2.91,4.107,0.403,2.25,59.0,20285.71,20000.0,22.86,7.0,124.88,2.64,9.13,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.2,4.56,1.87,3.8,0,Unregistered,,,,0,1.0,0,91,50,82,91,57.7,400.0,2.0,,0.5,5.993961427306569,,3.17220341666977,6363.64,9.428566040819405,2.3445487754591885
PROP-4F2F4998F8D1,6700000,Mumbai,Dahisar West,Apartment,2,1,1,345,2.0,,,Fully-Furnished,North,19.157150666269395,73.0115625953334,4.293,5.373,3.608,4.344,5.011,6.415,6.773,24.1,26000.0,25000.0,56.25,4.0,136.43,2.35,12.35,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,0,Unregistered,,,,0,1.0,0,44,23,39,44,75.7,172.5,0.5,,,5.156177599386914,,4.047427642434349,16750.0,5.191434133679429,1.8231667454317304
PROP-CFA68EAE1F17,5400000,Hyderabad,Pragathi Nagar,Apartment,2,3,1,1200,4.0,5.0,1.0,,,17.554671168288326,78.41042208339498,1.92,3.534,1.166,15.107,7.536,9.0,5.652,37.8,,,,,112.53,1.9,6.78,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,0,Unregistered,,,,0,1.0,0,98,51,84,98,60.0,600.0,1.5,,0.8,6.398594934535208,,,5909.09,,
PROP-241BDD1F7115,11500000,Mumbai,Kamathipura,Apartment,1,2,1,500,19.0,22.0,,,,18.854168059354283,72.7667513881985,2.544,13.218,5.074,18.718,3.819,11.093,5.792,18.8,102803.9,60000.0,83.05,1696.0,102.81,1.89,0.0,Declining,6.25,6.5,4.0,19.5,0.0,0.25,0.0,73.6,0.0,1.94,0.0,1,Ongoing,32.0,25.0,8.0,10,0.5,0,48,26,43,48,75.3,500.0,2.0,,0.864,6.2166061010848646,,4.431411859854625,17000.0,8.470588235294118,2.248191020928247
PROP-5DB57BA1A7CB,13100000,Pune,Bavdhan,Apartment,3,3,0,1570,7.0,19.0,,,,18.61265935887057,73.9974210506049,2.767,3.555,2.054,10.243,5.213,5.509,1.391,32.2,50656.25,36000.0,30.61,16.0,115.22,1.6,6.61,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,1,Ongoing,91.7,24.0,22.0,21,0.476,0,76,42,69,76,88.0,523.333,1.0,,0.368,6.2621269786620575,,3.4534735262275262,8076.13,3.407067935617552,1.4832096011296323
PROP-7A95207DD455,6200000,Chennai,Urapakkam,Independent House,2,3,1,1250,,,,,,13.092876235456748,80.30599445245204,3.546,1.498,5.424,3.715,2.683,2.641,2.875,35.0,,,,,137.05,2.5,12.72,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,0,Unregistered,,,,0,1.0,0,35,19,31,35,62.3,625.0,1.5,,,6.439350371100098,,,4150.719999999999,,
PROP-15FCC57397AA,6500000,Bengaluru,Soppahalli,Villa,3,3,1,1800,,,,,,13.040850998835596,77.74279490086076,2.719,2.185,1.605,9.202,5.371,4.945,2.76,36.7,56584.17,35000.0,30.0,1777.0,120.03,1.49,1.97,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,1,Ongoing,88.9,27.0,24.0,18,0.833,1,60,34,56,60,63.0,600.0,1.0,,,6.398594934535208,,3.4339872044851463,4612.5,5.058717253839205,1.8014981033911004
PROP-C157E4411C18,6000000,Bengaluru,Hoskote,Apartment,3,5,1,2000,5.0,,,,East,12.979950998386974,77.78865213272661,2.404,2.074,6.795,6.415,7.748,4.951,6.567,30.7,46666.67,35000.0,16.67,3.0,116.53,-0.75,2.39,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Ongoing,46.4,56.0,26.0,14,0.643,0,73,40,65,73,45.7,666.667,1.667,,,6.503789546248707,,2.871868286331605,3750.0,5.6000000000000005,1.88706964903238
PROP-EE1F7B50872B,2000000,Delhi,Mahipalpur,Apartment,1,2,1,600,2.0,4.0,,,,28.63813067050956,77.23329624041118,3.175,7.726,4.407,10.977,2.207,2.354,2.794,24.8,10777.78,10000.0,24.0,9.0,104.79,2.15,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,1,Completed,100.0,25.0,32.0,16,0.5,0,308,174,285,308,179.0,600.0,2.0,0.75,0.5,6.398594934535208,0.5596157879354227,3.218875824868201,8333.33,2.400000960000384,1.22377571397513
PROP-6F80415BF9F0,12500000,Kolkata,Kasba,Apartment,3,3,1,1561,4.0,7.0,,,,22.50744342496984,88.42172893767128,2.647,2.976,2.742,6.695,2.976,1.635,3.611,41.8,,,,,117.96,-1.02,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,81.0,42.0,34.0,15,0.667,0,53,27,45,53,84.0,520.333,1.0,,0.571,6.256388993050753,,,5513.51,,
PROP-41DECBE14642,140000000,Delhi,Shalimar Bagh,Independent House,3,5,1,5805,,,,,,28.55450268749169,77.25884835388581,0.298,2.306,3.612,4.351,4.819,3.935,2.628,47.3,22318.18,22000.0,28.75,11.0,129.03,2.84,9.57,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.3,6.08,0.11,5.0,0,Unregistered,,,,0,1.0,0,391,219,358,391,377.0,1935.0,1.667,,,7.568379267836522,,3.392829131991639,13935.76,0.3263405524758649,0.2824236856941624
PROP-BFCA3F29A480,4800000,Pune,Wakad,Apartment,1,2,0,505,5.0,5.0,,,,18.543019,73.865467,1.47,2.735,1.347,6.634,2.928,1.732,1.878,49.8,33144.23,30000.0,33.86,52.0,115.22,1.6,6.61,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,1,Ongoing,70.7,58.0,41.0,18,0.722,0,88,46,76,88,88.7,505.0,2.0,,1.0,6.226536669287466,,3.551340040091875,7780.08,9.162775795733628,2.3187316130772597
PROP-6D082C457A30,5800000,Bengaluru,Udayagiri,Apartment,2,3,0,1051,7.0,7.0,,,,13.053468742545096,77.48272773729066,2.679,4.422,3.485,7.279,3.182,3.339,3.196,30.9,56584.17,35000.0,30.0,1777.0,139.38,2.02,10.18,Growth,5.9,6.15,4.5,18.0,0.0,1.0,1.9,93.1,6.77,1.97,5.9,1,Ongoing,51.9,52.0,27.0,21,0.81,3,75,42,69,75,43.7,525.5,1.5,,1.0,6.26625133157403,,3.4339872044851463,5747.13,6.953373424398486,2.073596168776695
PROP-05C3C94091AD,10000000,Delhi,Chhattarpur,Independent House,6,2,1,675,,,,,,28.912953682719976,77.21763563337183,2.448,6.592,12.423,19.45,10.831,12.141,15.397,17.1,19692.31,18000.0,23.33,26.0,106.63,1.78,0.0,Declining,6.5,6.75,4.0,19.25,0.0,0.0,0.5,73.5,1.94,-0.81,1.4,0,Unregistered,,,,0,1.0,0,419,237,388,419,443.3,112.5,0.333,,,4.7318028369214575,,3.191710156795432,5185.19,6.1714228408216485,1.9701040785534365
PROP-A014D8541869,3000000,Pune,Fursungi,Apartment,1,2,1,648,3.0,,,,East,18.34620067108529,73.7100531064573,6.913,3.525,2.418,5.215,11.467,2.952,4.179,22.4,32222.55,23000.0,28.39,1762.0,114.63,-0.66,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Completed,100.0,24.0,38.0,13,0.385,0,40,23,37,40,71.0,648.0,2.0,,,6.47543271670409,,3.380654480430826,4500.0,9.465020576131687,2.348038322081571
PROP-27513331589D,19000000,Bengaluru,Nayandahalli,Independent House,10,5,1,4500,,,,,,13.078511657914731,77.75007694627143,5.128,6.274,5.502,8.351,4.038,3.572,3.82,17.2,6000.0,6000.0,7.5,1.0,136.83,2.79,11.52,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,0,Unregistered,,,,0,1.0,0,29,15,25,29,50.7,450.0,0.5,,,6.111467339502679,,2.1400661634962708,5747.13,0.278399827392107,0.2456091610111743
PROP-754BC171D4DA,2000000,Pune,Kalewadi,Apartment,1,2,0,407,2.0,3.0,,,,18.641505357756373,73.80097512220422,1.919,0.855,3.083,4.186,6.65,1.212,0.751,49.8,14800.0,14000.0,15.0,5.0,124.88,2.64,9.13,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.2,4.56,1.87,3.8,0,Unregistered,,,,0,1.0,0,91,50,82,91,57.7,407.0,2.0,1.0,0.667,6.0112671744041615,0.6931471805599453,2.772588722239781,6200.0,6.657684077038915,2.0357095982264526
PROP-4573AD2763E3,55000000,Delhi,Nizamuddin East,Apartment,3,3,1,1485,2.0,2.0,,,East,28.88760680399693,77.06655221390365,1.604,6.927,9.784,9.259,8.387,3.781,5.326,24.2,180000.0,180000.0,71.67,2.0,117.92,1.97,8.67,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,0,Unregistered,,,,0,1.0,0,225,126,206,225,259.0,495.0,1.0,,1.0,6.206575926724928,,4.2859286446285445,8090.280000000001,17.97892600188689,2.943329205800288
PROP-27FCD293E4E9,4800000,Chennai,Tharapakkam,Apartment,2,3,0,900,2.0,6.0,,,,13.068265362542462,80.10935060546676,1.944,1.178,1.997,10.258,2.724,2.149,1.827,46.4,,,,,104.99,1.51,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,72,39,65,72,43.0,450.0,1.5,,0.333,6.111467339502679,,,5414.285,,
