property_master_id,derived_age_years,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_locality_price_premium,derived_accessibility_score,derived_amenity_score,derived_hpi_growth,derived_local_price_growth,derived_rent_per_sqft,derived_rental_yield,derived_school_access,derived_hospital_access,derived_metro_access,derived_transit_density,derived_age_years_log1p,derived_area_per_bhk_log1p,derived_locality_price_premium_log1p,derived_amenity_score_log1p,derived_rent_per_sqft_log1p,derived_rental_yield_log1p,derived_school_access_log1p,derived_hospital_access_log1p,derived_metro_access_log1p,derived_city_locality,derived_market_regime,listing_date,city,locality,price_inr,price_per_sqft,target_locality_median_ppsf
PROP-E2C2574AB659,9.5,476.67,1.0,0.833,0.25,1.176,16.1,0.0,6.36,1.85,91.88,4.32,0.153,0.154,0.114,0.0,2.3514,6.1689,0.7775,0.0,4.5313,1.6715,0.1424,0.1432,0.108,Mumbai_Ghatkopar West,Growth,2020-05-15,Mumbai,Ghatkopar West,27500000,19230.77,17916.665
PROP-7096BA47B201,9.5,420.0,2.0,0.833,0.5,0.792,4.0,2.0,0.0,1.89,61.88,5.1333,0.104,0.084,0.178,1.0,2.3514,6.0426,0.5833,1.0986,4.1412,1.8137,0.0989,0.0807,0.1638,Mumbai_Bhandup West,Declining,2018-08-15,Mumbai,Bhandup West,9000000,21428.57,14729.95
PROP-BF23A1C4D5EB,9.5,575.0,2.0,0.833,0.667,0.336,3.6,0.0,0.0,1.89,26.25,2.3333,0.079,0.127,0.052,0.0,2.3514,6.3561,0.2897,0.0,3.3051,1.204,0.076,0.1196,0.0507,Mumbai_Bhayandar West,Declining,2018-08-15,Mumbai,Bhayandar West,5400000,9391.3,9466.86
PROP-FE7E798B6A2E,9.5,610.0,2.0,0.833,0.75,0.797,24.3,5.0,9.24,2.7,62.26,8.3333,0.18,0.38,0.244,1.0,2.3514,6.4151,0.5861,1.7918,4.1473,2.2336,0.1655,0.3221,0.2183,Mumbai_Kandivali East,Growth,2021-11-15,Mumbai,Kandivali East,9000000,14754.1,17341.04
PROP-85AB6F86A30A,9.5,575.0,2.0,0.833,0.5,0.792,4.0,2.0,5.74,1.4,61.88,4.8632,0.104,0.084,0.178,1.0,2.3514,6.3561,0.5833,1.0986,4.1412,1.7687,0.0989,0.0807,0.1638,Mumbai_Bhandup West,Growth,2019-08-15,Mumbai,Bhandup West,9500000,16521.74,14729.95
PROP-22DF014E475F,9.5,470.0,2.0,0.833,0.136,1.063,2.0,0.0,0.0,0.0,83.05,9.0,0.065,0.074,0.109,0.0,2.3514,6.1549,0.7242,0.0,4.4314,2.3026,0.063,0.0714,0.1035,Mumbai_Mira Road West,Declining,2018-05-15,Mumbai,Mira Road West,8000000,17021.28,12631.58
PROP-83491AC2B0DD,9.5,270.0,1.0,0.833,0.5,0.651,44.7,2.0,10.58,3.38,50.88,2.4,1.522,0.6,0.213,1.0,2.3514,5.6021,0.5014,1.0986,3.9489,1.2238,0.9251,0.47,0.1931,Mumbai_Dahisar East,Growth,2022-02-15,Mumbai,Dahisar East,12000000,22222.22,16742.425
PROP-43CEB8C48945,9.5,300.0,1.0,0.833,0.5,0.205,24.9,0.0,10.58,3.38,16.0,4.8,1.623,0.061,0.079,0.0,2.3514,5.7071,0.1865,0.0,2.8332,1.7579,0.9643,0.0592,0.076,Mumbai_Nalasopara East,Growth,2022-02-15,Mumbai,Nalasopara East,4000000,6666.67,4705.88
PROP-21014AA04796,9.5,680.0,2.0,0.833,0.773,1.198,14.9,1.0,4.89,0.0,93.61,13.5714,0.118,0.212,0.155,0.0,2.3514,6.5236,0.7875,0.6931,4.5498,2.6791,0.1115,0.1923,0.1441,Mumbai_Goregaon West,Stable,2020-08-15,Mumbai,Goregaon West,8400000,12352.94,17333.33
PROP-67EAB82FDF43,9.5,462.5,1.5,0.833,0.714,1.063,24.5,4.0,3.07,1.86,83.05,7.9121,0.216,0.152,0.505,2.0,2.3514,6.1388,0.7242,1.6094,4.4314,2.1874,0.1956,0.1415,0.4088,Mumbai_Mira Road East,Stable,2021-05-15,Mumbai,Mira Road East,9100000,9837.84,10678.245
PROP-9D727CC98C01,9.5,600.0,2.0,0.375,0.5,1.138,31.1,0.0,2.65,-0.92,88.89,10.6667,0.283,0.324,0.423,0.0,2.3514,6.3986,0.7599,0.0,4.4986,2.4567,0.2492,0.2807,0.3528,Mumbai_Jogeshwari West,Stable,2020-11-15,Mumbai,Jogeshwari West,4500000,7500.0,19551.16
PROP-929CAFA76717,9.5,150.0,0.5,0.75,0.857,1.007,5.8,0.0,6.25,1.15,78.65,20.5263,0.122,0.093,0.133,0.0,2.3514,5.0173,0.6966,0.0,4.3776,3.0693,0.1151,0.0889,0.1249,Mumbai_Andheri East,Growth,2019-05-15,Mumbai,Andheri East,3800000,12666.67,19600.64
PROP-7A3D3836B55F,9.5,460.0,2.0,0.833,0.0,1.063,24.5,4.0,6.25,1.15,83.05,12.4138,0.216,0.152,0.505,2.0,2.3514,6.1334,0.7242,1.6094,4.4314,2.5963,0.1956,0.1415,0.4088,Mumbai_Mira Road East,Growth,2019-05-15,Mumbai,Mira Road East,5800000,12608.7,10678.245
PROP-BA108ACECA5B,9.5,545.0,2.0,0.833,0.75,0.303,1.8,0.0,5.39,2.25,23.68,4.26,0.061,0.053,0.075,0.0,2.3514,6.3026,0.2647,0.0,3.206,1.6601,0.0592,0.0516,0.0723,Mumbai_Bhayandar East,Growth,2021-08-15,Mumbai,Bhayandar East,5000000,9174.31,9298.695
PROP-C1865E01A85F,9.5,475.0,1.5,0.833,0.667,1.28,35.9,2.0,10.58,3.38,100.0,5.0714,0.691,0.416,0.193,1.0,2.3514,6.1654,0.8242,1.0986,4.6151,1.8036,0.5253,0.3478,0.1765,Mumbai_Powai,Growth,2022-02-15,Mumbai,Powai,16800000,17684.21,19266.06
PROP-8019381B2D7D,9.5,460.0,1.5,0.833,0.25,1.0,41.0,5.0,12.7,3.03,78.12,4.1143,0.367,0.334,0.39,1.0,2.3514,6.1334,0.6931,1.7918,4.371,1.632,0.3126,0.2882,0.3293,Mumbai_Goregaon East,Growth,2022-11-15,Mumbai,Goregaon East,17500000,19021.74,15517.24
PROP-C57D075230A2,9.5,670.0,1.33,0.833,0.1,1.063,24.5,4.0,9.24,2.7,83.05,2.6667,0.216,0.152,0.505,2.0,2.3514,6.5088,0.7242,1.6094,4.4314,1.2993,0.1956,0.1415,0.4088,Mumbai_Mira Road East,Growth,2021-11-15,Mumbai,Mira Road East,27000000,13432.84,10678.245
PROP-680D8FFA5CD9,9.5,540.0,2.0,0.833,0.091,0.792,4.0,2.0,6.25,1.15,61.88,6.16,0.104,0.084,0.178,1.0,2.3514,6.2934,0.5833,1.0986,4.1412,1.9685,0.0989,0.0807,0.1638,Mumbai_Bhandup West,Growth,2019-05-15,Mumbai,Bhandup West,7500000,13888.89,14729.95
PROP-B4E2F0C6F3EC,9.5,580.0,2.0,0.819,0.667,1.288,27.6,4.0,3.06,2.13,100.6,6.8571,0.645,0.157,0.121,2.0,2.3514,6.3648,0.8277,1.6094,4.621,2.0614,0.4977,0.1458,0.1142,Mumbai_Andheri West,Stable,2021-02-15,Mumbai,Andheri West,14000000,24137.93,22967.03
PROP-D87A0198868C,9.5,750.0,2.0,0.833,0.273,1.0,41.0,5.0,12.35,2.35,78.12,8.4706,0.367,0.334,0.39,1.0,2.3514,6.6214,0.6931,1.7918,4.371,2.2482,0.3126,0.2882,0.3293,Mumbai_Goregaon East,Growth,2022-08-15,Mumbai,Goregaon East,8500000,11333.33,15517.24
PROP-F64E19EB0B8D,9.5,475.0,1.5,0.833,0.5,0.237,29.6,0.0,6.36,1.85,18.52,1.7143,0.364,0.434,0.131,0.0,2.3514,6.1654,0.2127,0.0,2.9714,0.9985,0.3104,0.3605,0.1231,Mumbai_Virar East,Growth,2020-05-15,Mumbai,Virar East,7000000,7368.42,3883.5
PROP-53AE34E93629,9.5,600.0,2.0,0.833,0.143,1.198,14.9,1.0,0.0,0.0,93.61,12.0,0.118,0.212,0.155,0.0,2.3514,6.3986,0.7875,0.6931,4.5498,2.5649,0.1115,0.1923,0.1441,Mumbai_Goregaon West,Declining,2018-05-15,Mumbai,Goregaon West,9500000,15833.33,17333.33
PROP-24EB77EC12AF,9.5,412.5,1.5,0.833,0.5,0.973,22.8,0.0,6.36,1.85,76.0,3.0,0.659,0.123,0.086,0.0,2.3514,6.0247,0.6796,0.0,4.3438,1.3863,0.5062,0.116,0.0825,Mumbai_Malad East,Growth,2020-05-15,Mumbai,Malad East,18000000,21818.18,19021.74
PROP-B42B725BF28A,9.5,595.0,2.0,0.833,1.0,0.651,44.7,2.0,10.58,3.38,50.88,3.2,1.522,0.6,0.213,1.0,2.3514,6.3902,0.5014,1.0986,3.9489,1.4351,0.9251,0.47,0.1931,Mumbai_Dahisar East,Growth,2022-02-15,Mumbai,Dahisar East,9000000,15126.05,16742.425
PROP-31228546D8E5,9.5,297.5,1.0,0.833,0.444,1.198,14.9,1.0,12.7,3.03,93.61,11.4,0.118,0.212,0.155,0.0,2.3514,5.6988,0.7875,0.6931,4.5498,2.5177,0.1115,0.1923,0.1441,Mumbai_Goregaon West,Growth,2022-11-15,Mumbai,Goregaon West,10000000,16806.72,17333.33
PROP-8EF2CF379427,9.5,302.5,1.0,0.833,0.304,1.063,24.5,4.0,6.36,1.85,83.05,7.7419,0.216,0.152,0.505,2.0,2.3514,5.7154,0.7242,1.6094,4.4314,2.1681,0.1956,0.1415,0.4088,Mumbai_Mira Road East,Growth,2020-05-15,Mumbai,Mira Road East,9300000,15371.9,10678.245
PROP-E1476CF6D7C7,9.5,385.0,1.0,0.833,1.0,0.344,35.5,5.0,9.24,2.7,26.91,6.1111,0.235,0.687,0.149,1.0,2.3514,5.9558,0.2957,1.7918,3.329,1.9617,0.2111,0.523,0.1389,Mumbai_Naigaon East,Growth,2021-11-15,Mumbai,Naigaon East,2700000,7012.99,5738.014999999999
PROP-31651554FAAF,9.5,425.0,1.5,0.706,0.5,1.063,24.5,4.0,6.25,1.15,83.05,8.4706,0.216,0.152,0.505,2.0,2.3514,6.0544,0.7242,1.6094,4.4314,2.2482,0.1956,0.1415,0.4088,Mumbai_Mira Road East,Growth,2019-05-15,Mumbai,Mira Road East,8500000,10000.0,10678.245
PROP-816F45C228AB,9.5,650.0,2.0,0.833,0.857,1.063,13.4,0.0,12.7,3.03,83.05,21.1765,0.187,0.106,0.17,0.0,2.3514,6.4785,0.7242,0.0,4.4314,3.099,0.1714,0.1007,0.157,Mumbai_Chandansar,Growth,2022-11-15,Mumbai,Chandansar,3400000,5230.77,4848.29
PROP-46EC5E0504C2,9.5,428.33,1.0,0.833,0.143,0.797,24.3,5.0,0.0,1.94,62.26,3.9474,0.18,0.38,0.244,1.0,2.3514,6.0622,0.5861,1.7918,4.1473,1.5989,0.1655,0.3221,0.2183,Mumbai_Kandivali East,Declining,2019-02-15,Mumbai,Kandivali East,19000000,14785.99,17341.04
PROP-D53E81A25983,9.5,400.0,2.0,0.833,0.0,0.146,42.4,4.0,5.85,1.24,11.39,3.1765,0.995,0.293,0.364,2.0,2.3514,5.994,0.1363,1.6094,2.5169,1.4295,0.6906,0.257,0.3104,Mumbai_Nalasopara West,Growth,2019-11-15,Mumbai,Nalasopara West,2550000,6375.0,5932.2
PROP-9B45064F712D,9.5,520.0,2.0,0.833,0.8,0.303,1.8,0.0,9.24,2.7,23.68,4.26,0.061,0.053,0.075,0.0,2.3514,6.2558,0.2647,0.0,3.206,1.6601,0.0592,0.0516,0.0723,Mumbai_Bhayandar East,Growth,2021-11-15,Mumbai,Bhayandar East,5000000,9615.38,9298.695
PROP-8C4C7F4E9C31,9.5,627.0,2.0,0.833,0.462,1.917,24.7,0.0,3.07,1.86,149.73,5.6571,0.184,0.577,0.236,0.0,2.3514,6.4425,1.0706,0.0,5.0155,1.8957,0.1689,0.4555,0.2119,Mumbai_Malabar Hill,Stable,2021-05-15,Mumbai,Malabar Hill,35000000,55821.37,55821.37
PROP-BC01C0672EC9,9.5,715.0,2.0,0.833,0.75,0.853,32.4,7.0,2.65,-0.92,66.67,7.5789,0.334,0.551,0.187,2.0,2.3514,6.5737,0.6168,2.0794,4.2146,2.1493,0.2882,0.4389,0.1714,Mumbai_Kurla West,Stable,2020-11-15,Mumbai,Kurla West,9500000,13286.71,17055.29
PROP-ACC5E248CC78,9.5,162.5,0.5,0.833,0.0,0.853,32.4,7.0,6.25,1.15,66.67,13.0909,0.334,0.551,0.187,2.0,2.3514,5.0968,0.6168,2.0794,4.2146,2.6455,0.2882,0.4389,0.1714,Mumbai_Kurla West,Growth,2019-05-15,Mumbai,Kurla West,5500000,16923.08,17055.29
PROP-73D59FD0E1B0,9.5,482.5,1.5,0.833,0.5,1.138,31.1,0.0,6.25,1.15,88.89,2.2857,0.283,0.324,0.423,0.0,2.3514,6.1811,0.7599,0.0,4.4986,1.1896,0.2492,0.2807,0.3528,Mumbai_Jogeshwari West,Growth,2019-05-15,Mumbai,Jogeshwari West,21000000,21761.66,19551.16
PROP-3F92EB7FFC48,9.5,500.0,1.5,0.6,0.818,0.931,37.4,0.0,0.0,1.94,72.73,1.3333,1.134,0.234,0.303,0.0,2.3514,6.2166,0.658,0.0,4.3004,0.8473,0.758,0.2103,0.2647,Mumbai_Mandvi,Declining,2019-02-15,Mumbai,Mandvi,18000000,18000.0,18000.0
PROP-E04407917C7F,9.5,300.0,1.0,0.833,0.333,1.063,13.6,0.0,6.36,1.85,83.05,9.2308,0.137,0.342,0.088,0.0,2.3514,5.7071,0.7242,0.0,4.4314,2.3254,0.1284,0.2942,0.0843,Mumbai_Asalpha,Growth,2020-05-15,Mumbai,Asalpha,7800000,26000.0,16170.73
PROP-D19601FA2569,9.5,433.33,1.0,0.833,0.444,1.036,25.8,5.0,5.39,2.25,80.95,3.3443,0.328,0.28,0.208,1.0,2.3514,6.0738,0.711,1.7918,4.4061,1.4689,0.2837,0.2469,0.189,Mumbai_Santacruz East,Growth,2021-08-15,Mumbai,Santacruz East,30500000,23461.54,19607.84
PROP-86F124E2FFBE,9.5,500.0,2.0,0.85,1.0,1.365,16.1,0.0,0.0,1.13,106.67,10.2,0.451,0.106,0.111,0.0,2.3514,6.2166,0.8608,0.0,4.6791,2.4159,0.3723,0.1007,0.1053,Mumbai_Girgaon,Declining,2018-11-15,Mumbai,Girgaon,10000000,20000.0,30535.715
PROP-55172BF0F63D,9.5,140.0,0.5,0.833,0.857,1.0,41.0,5.0,12.23,3.38,78.12,16.0,0.367,0.334,0.39,1.0,2.3514,4.9488,0.6931,1.7918,4.371,2.8332,0.3126,0.2882,0.3293,Mumbai_Goregaon East,Growth,2022-05-15,Mumbai,Goregaon East,4500000,16071.43,15517.24
PROP-5D75D464D96B,9.5,367.5,0.75,0.833,0.5,0.797,24.3,5.0,5.74,1.4,62.26,1.3393,0.18,0.38,0.244,1.0,2.3514,5.9094,0.5861,1.7918,4.1473,0.8499,0.1655,0.3221,0.2183,Mumbai_Kandivali East,Growth,2019-08-15,Mumbai,Kandivali East,56000000,38095.24,17341.04
PROP-9CD59A145607,9.5,425.0,1.5,0.833,1.0,0.336,3.6,0.0,4.89,0.0,26.25,1.4824,0.079,0.127,0.052,0.0,2.3514,6.0544,0.2897,0.0,3.3051,0.9092,0.076,0.1196,0.0507,Mumbai_Bhayandar West,Stable,2020-08-15,Mumbai,Bhayandar West,8500000,10000.0,9466.86
PROP-BB185D4F93F7,9.5,620.0,2.0,0.833,1.0,0.237,29.6,0.0,10.58,3.38,18.52,4.0,0.364,0.434,0.131,0.0,2.3514,6.4313,0.2127,0.0,2.9714,1.6094,0.3104,0.3605,0.1231,Mumbai_Virar East,Growth,2022-02-15,Mumbai,Virar East,3000000,4838.71,3883.5
PROP-989B94C5A3FA,9.5,470.0,2.0,0.833,0.429,1.213,20.1,0.0,6.36,1.85,94.74,6.0,0.142,0.174,0.176,0.0,2.3514,6.1549,0.7943,0.0,4.5616,1.9459,0.1328,0.1604,0.1621,Mumbai_Vikhroli East,Growth,2020-05-15,Mumbai,Vikhroli East,9000000,19148.94,15857.145
PROP-AA13A981381E,9.5,450.0,1.5,0.833,0.214,1.007,5.8,0.0,0.0,1.89,78.65,4.4571,0.122,0.093,0.133,0.0,2.3514,6.1115,0.6966,0.0,4.3776,1.6969,0.1151,0.0889,0.1249,Mumbai_Andheri East,Declining,2018-08-15,Mumbai,Andheri East,17500000,19444.44,19600.64
PROP-BC2065B9C81A,9.5,750.0,1.33,0.833,0.75,1.839,15.6,2.0,6.25,1.15,143.66,1.4143,0.111,0.242,0.197,1.0,2.3514,6.6214,1.0435,1.0986,4.9744,0.8814,0.1053,0.2167,0.1798,Mumbai_Matunga East,Growth,2019-05-15,Mumbai,Matunga East,70000000,31111.11,27460.32
PROP-D6800AA46D32,9.5,400.0,2.0,0.833,0.625,0.792,4.0,2.0,10.58,3.38,61.88,7.0,0.104,0.084,0.178,1.0,2.3514,5.994,0.5833,1.0986,4.1412,2.0794,0.0989,0.0807,0.1638,Mumbai_Bhandup West,Growth,2022-02-15,Mumbai,Bhandup West,6600000,16500.0,14729.95
PROP-BC4BD0CC2EB0,9.5,512.0,1.5,0.833,0.333,1.013,40.0,2.0,6.36,1.85,79.14,1.4954,0.585,0.569,0.247,1.0,2.3514,6.2403,0.6996,1.0986,4.3838,0.9144,0.4606,0.4504,0.2207,Mumbai_Ghatkopar East,Growth,2020-05-15,Mumbai,Ghatkopar East,32500000,31738.28,22500.0
PROP-9F8E1D5B5D68,9.5,515.0,2.0,0.833,0.5,0.336,3.6,0.0,0.0,1.13,26.25,2.0323,0.079,0.127,0.052,0.0,2.3514,6.2461,0.2897,0.0,3.3051,1.1093,0.076,0.1196,0.0507,Mumbai_Bhayandar West,Declining,2018-11-15,Mumbai,Bhayandar West,6200000,12038.83,9466.86
PROP-3DBD5034DE55,9.5,300.0,1.0,0.833,0.5,1.007,5.8,0.0,4.89,0.0,78.65,6.0,0.122,0.093,0.133,0.0,2.3514,5.7071,0.6966,0.0,4.3776,1.9459,0.1151,0.0889,0.1249,Mumbai_Andheri East,Stable,2020-08-15,Mumbai,Andheri East,13000000,21666.67,19600.64
PROP-29DFFFA96873,9.5,500.0,2.0,0.833,0.889,0.344,35.5,5.0,10.58,3.38,26.91,4.3421,0.235,0.687,0.149,1.0,2.3514,6.2166,0.2957,1.7918,3.329,1.6756,0.2111,0.523,0.1389,Mumbai_Naigaon East,Growth,2022-02-15,Mumbai,Naigaon East,3800000,7600.0,5738.014999999999
PROP-C36BE2BB9034,9.5,840.0,3.0,0.833,0.0,1.063,24.5,4.0,6.36,1.85,83.05,10.0,0.216,0.152,0.505,2.0,2.3514,6.7346,0.7242,1.6094,4.4314,2.3979,0.1956,0.1415,0.4088,Mumbai_Mira Road East,Growth,2020-05-15,Mumbai,Mira Road East,7200000,8571.43,10678.245
PROP-BE07D617A1A4,9.5,350.0,1.0,0.833,0.944,0.797,26.0,0.0,5.63,1.72,62.26,8.3077,0.299,0.195,0.208,0.0,2.3514,5.8608,0.5861,0.0,4.1473,2.2308,0.2616,0.1781,0.189,Mumbai_Mulund East,Growth,2020-02-15,Mumbai,Mulund East,6500000,18571.43,17857.14
PROP-B895386F58D6,9.5,500.0,0.25,0.833,0.571,1.013,40.0,2.0,3.07,1.86,79.14,0.675,0.585,0.569,0.247,1.0,2.3514,6.2166,0.6996,1.0986,4.3838,0.5158,0.4606,0.4504,0.2207,Mumbai_Ghatkopar East,Stable,2021-05-15,Mumbai,Ghatkopar East,72000000,36000.0,22500.0
PROP-641AE1E4F831,9.5,495.0,2.0,0.833,0.267,1.063,24.5,4.0,5.74,1.4,83.05,9.4737,0.216,0.152,0.505,2.0,2.3514,6.2066,0.7242,1.6094,4.4314,2.3489,0.1956,0.1415,0.4088,Mumbai_Mira Road East,Growth,2019-08-15,Mumbai,Mira Road East,7600000,15353.54,10678.245
PROP-79C048CC5D81,9.5,500.0,2.0,0.833,0.5,0.797,26.0,0.0,12.7,3.03,62.26,5.5102,0.299,0.195,0.208,0.0,2.3514,6.2166,0.5861,0.0,4.1473,1.8734,0.2616,0.1781,0.189,Mumbai_Mulund East,Growth,2022-11-15,Mumbai,Mulund East,9800000,19600.0,17857.14
PROP-8E21D06E044B,9.5,565.0,2.0,0.833,0.75,1.018,18.2,1.0,6.36,1.85,79.55,3.36,0.176,0.36,0.152,0.0,2.3514,6.3386,0.7021,0.6931,4.3889,1.4725,0.1621,0.3075,0.1415,Mumbai_Jogeshwari East,Growth,2020-05-15,Mumbai,Jogeshwari East,12500000,22123.89,20869.155
PROP-ACE2376BE68A,9.5,325.0,1.0,0.885,0.167,1.063,24.5,4.0,5.74,1.4,83.05,12.0,0.216,0.152,0.505,2.0,2.3514,5.7869,0.7242,1.6094,4.4314,2.5649,0.1956,0.1415,0.4088,Mumbai_Mira Road East,Growth,2019-08-15,Mumbai,Mira Road East,6000000,9230.77,10678.245
PROP-3055A7ED8FEB,9.5,256.5,1.0,0.833,0.429,1.0,41.0,5.0,3.07,1.86,78.12,4.5,0.367,0.334,0.39,1.0,2.3514,5.551,0.6931,1.7918,4.371,1.7047,0.3126,0.2882,0.3293,Mumbai_Goregaon East,Stable,2021-05-15,Mumbai,Goregaon East,16000000,31189.08,15517.24
PROP-C6D0785F9203,9.5,604.0,2.0,0.833,0.45,1.151,18.5,0.0,9.24,2.7,89.9,7.3171,0.338,0.219,0.145,0.0,2.3514,6.4052,0.7659,0.0,4.5098,2.1183,0.2912,0.198,0.1354,Mumbai_Kanjurmarg East,Growth,2021-11-15,Mumbai,Kanjurmarg East,12300000,20364.24,22972.82
PROP-2C404B5FB213,9.5,358.5,1.0,0.833,0.333,2.425,20.9,0.0,0.0,0.0,189.47,5.1236,0.345,0.134,0.15,0.0,2.3514,5.8847,1.2311,0.0,5.2495,1.8122,0.2964,0.1258,0.1398,Mumbai_Bandra West,Declining,2018-05-15,Mumbai,Bandra West,44500000,62064.16,47468.35
PROP-AE585EF4EC81,9.5,365.0,1.0,0.833,0.286,2.727,11.7,0.0,0.0,1.13,213.0,13.5849,0.187,0.07,0.106,0.0,2.3514,5.9026,1.3156,0.0,5.366,2.68,0.1714,0.0677,0.1007,Mumbai_Worli,Declining,2018-11-15,Mumbai,Worli,26500000,36301.37,43181.82
PROP-DC5C1C0E3B5F,9.5,670.0,2.0,0.833,0.364,1.288,27.6,4.0,0.0,1.89,100.6,4.1739,0.645,0.157,0.121,2.0,2.3514,6.5088,0.8277,1.6094,4.621,1.6436,0.4977,0.1458,0.1142,Mumbai_Andheri West,Declining,2018-08-15,Mumbai,Andheri West,23000000,34328.36,22967.03
PROP-D6B58BE3DF0B,9.5,300.0,1.0,0.833,0.0,1.288,27.6,4.0,12.23,3.38,100.6,5.4857,0.645,0.157,0.121,2.0,2.3514,5.7071,0.8277,1.6094,4.621,1.8696,0.4977,0.1458,0.1142,Mumbai_Andheri West,Growth,2022-05-15,Mumbai,Andheri West,17500000,29166.67,22967.03
PROP-E75A28BC213C,9.5,410.0,2.0,0.833,0.0,1.791,7.8,0.0,0.0,0.0,139.88,9.5625,0.117,0.164,0.086,0.0,2.3514,6.0186,1.0264,0.0,4.9479,2.3573,0.1106,0.1519,0.0825,Mumbai_Lower Parel,Declining,2018-05-15,Mumbai,Lower Parel,16000000,39024.39,28532.61
PROP-C34557563C3A,9.5,487.5,1.5,0.833,0.667,0.14,4.6,0.0,0.0,1.94,10.91,2.4828,0.162,0.074,0.056,0.0,2.3514,6.1913,0.131,0.0,2.4774,1.2478,0.1501,0.0714,0.0545,Mumbai_Naigaon West,Declining,2019-02-15,Mumbai,Naigaon West,5800000,5948.72,5891.025
PROP-29733AB2B703,9.5,470.0,1.5,1.0,0.333,2.261,1.5,0.0,0.0,1.13,176.62,8.3182,0.097,0.048,0.067,0.0,2.3514,6.1549,1.182,0.0,5.1796,2.232,0.0926,0.0469,0.0649,Mumbai_Khar West,Declining,2018-11-15,Mumbai,Khar West,44000000,46808.51,34288.885
PROP-70797AFAF0CA,9.5,647.5,1.5,0.833,1.0,1.018,18.2,1.0,6.25,1.15,79.55,1.5556,0.176,0.36,0.152,0.0,2.3514,6.4747,0.7021,0.6931,4.3889,0.9383,0.1621,0.3075,0.1415,Mumbai_Jogeshwari East,Growth,2019-05-15,Mumbai,Jogeshwari East,27000000,20849.42,20869.155
PROP-13CE8C5FE748,9.5,110.0,0.5,0.833,0.5,1.0,41.0,5.0,5.63,1.72,78.12,15.3191,0.367,0.334,0.39,1.0,2.3514,4.7095,0.6931,1.7918,4.371,2.7923,0.3126,0.2882,0.3293,Mumbai_Goregaon East,Growth,2020-02-15,Mumbai,Goregaon East,4700000,21363.64,15517.24
PROP-555491FD3FCD,9.5,499.5,1.5,0.833,0.286,1.063,24.5,4.0,12.23,3.38,83.05,7.5789,0.216,0.152,0.505,2.0,2.3514,6.2156,0.7242,1.6094,4.4314,2.1493,0.1956,0.1415,0.4088,Mumbai_Mira Road East,Growth,2022-05-15,Mumbai,Mira Road East,9500000,9509.51,10678.245
PROP-9EA6E6849C1C,9.5,105.0,0.5,0.833,1.0,1.743,34.5,0.0,5.39,2.25,136.13,12.3,0.358,0.329,0.197,0.0,2.3514,4.6634,1.0091,0.0,4.9209,2.5878,0.306,0.2844,0.1798,Mumbai_Wadala,Growth,2021-08-15,Mumbai,Wadala,8000000,38095.24,22290.905
PROP-DBF5532E5A12,9.5,475.0,1.5,0.833,1.0,0.267,38.5,2.0,5.63,1.72,20.84,2.3,0.435,0.563,0.435,1.0,2.3514,6.1654,0.2367,1.0986,3.0837,1.1939,0.3612,0.4466,0.3612,Mumbai_Vasai West,Growth,2020-02-15,Mumbai,Vasai West,6000000,6315.79,7135.585
PROP-6E5ACB2FEF4F,9.5,390.0,1.0,0.833,0.5,0.877,35.6,4.0,2.65,-0.92,68.49,5.8144,0.75,0.217,0.362,2.0,2.3514,5.9687,0.6297,1.6094,4.2412,1.919,0.5596,0.1964,0.309,Mumbai_Malad West,Stable,2020-11-15,Mumbai,Malad West,9700000,24871.79,18166.665
PROP-B063C747C253,9.5,500.0,2.0,0.9,0.5,0.884,6.0,0.0,9.24,2.7,69.09,4.3636,0.166,0.09,0.139,0.0,2.3514,6.2166,0.6334,0.0,4.2498,1.6796,0.1536,0.0862,0.1302,Mumbai_Borivali West,Growth,2021-11-15,Mumbai,Borivali West,11000000,22000.0,20285.715
PROP-CEAB7897D726,9.5,515.0,2.0,0.833,0.5,0.146,42.4,4.0,12.7,3.03,11.39,3.0,0.995,0.293,0.364,2.0,2.3514,6.2461,0.1363,1.6094,2.5169,1.3863,0.6906,0.257,0.3104,Mumbai_Nalasopara West,Growth,2022-11-15,Mumbai,Nalasopara West,2700000,5242.72,5932.2
PROP-86D2089C9EE4,9.5,700.0,2.0,0.833,0.429,1.063,24.5,4.0,3.06,2.13,83.05,11.0769,0.216,0.152,0.505,2.0,2.3514,6.5525,0.7242,1.6094,4.4314,2.4913,0.1956,0.1415,0.4088,Mumbai_Mira Road East,Stable,2021-02-15,Mumbai,Mira Road East,6500000,9285.71,10678.245
PROP-DD96F911A6F7,9.5,500.0,1.5,0.833,0.353,1.063,24.5,4.0,12.7,3.03,83.05,6.0,0.216,0.152,0.505,2.0,2.3514,6.2166,0.7242,1.6094,4.4314,1.9459,0.1956,0.1415,0.4088,Mumbai_Mira Road East,Growth,2022-11-15,Mumbai,Mira Road East,12000000,12000.0,10678.245
