property_master_id,price_inr,city,locality,property_type,bhk,bathrooms,balconies,builtup_area_sqft,floor_no,total_floors,parking,furnishing,facing,latitude,longitude,schools_distance_km,hospitals_distance_km,metro_stations_distance_km,railway_stations_distance_km,malls_distance_km,parks_distance_km,transit_stations_distance_km,accessibility_score,avg_monthly_rent,median_monthly_rent,median_rent_per_sqft,rental_yield_pct,rental_listing_count,hist_hpi_market,hist_qoq_growth,hist_yoy_growth,hist_market_regime,repo_rate,bank_rate,CRR,SLR,repo_rate_change,repo_rate_3m_change,repo_rate_12m_change,hist_cpi_index,hist_cpi_yoy_growth,hist_cpi_3m_change,hist_cpi_12m_change,rera_registered,project_status,completion_percent,construction_duration_months,project_age,developer_project_count,developer_completion_rate,developer_lapsed_project_count,aqi,pm25,pm10,aqi_30d_avg,aqi_90d_avg,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_area_per_bhk_log1p,derived_carpet_efficiency_log1p,derived_rent_per_sqft_log1p,derived_rental_yield_log1p,listing_date,price_per_sqft,target_locality_median_ppsf
PROP-32068D7C7692,2609000,Kolkata,Barasat,Apartment,2,2,1,750,8.0,10.0,,,South-East,22.45947743027738,88.41110031726251,2.594,2.304,1.238,5.496,5.962,3.832,1.211,38.9,,,,,,117.96,-1.02,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,47,25,42,47,80.0,375.0,1.0,,0.8,5.929589143389895,,,,2020-08-15,3478.67,2890.93
PROP-7777D4DED88A,4500000,Pune,Kasba Peth,Apartment,1,2,0,450,0.0,4.0,,,,18.531613453818903,73.71057018493346,3.488,6.155,1.45,5.711,2.215,2.852,1.832,36.2,14000.0,14000.0,26.61,3.7333,2.0,114.63,-0.66,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,40,23,37,40,71.0,450.0,2.0,,0.0,6.111467339502679,,3.3181780259420632,1.5546226336607871,2020-08-15,10000.0,9035.325
PROP-E4C5572B0BA9,22200000,Bengaluru,Malleswaram,Apartment,3,3,1,1539,3.0,4.0,,,,12.830944848634983,77.67575657305792,4.855,4.122,6.14,10.266,9.373,5.282,5.704,16.4,56584.17,35000.0,30.0,1.8919,1777.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,35,19,31,35,59.0,513.0,1.0,,0.75,6.2422232654551655,,3.4339872044851463,1.061913725552069,2020-08-15,14424.95,14712.475
PROP-6868513E4B32,9600000,Pune,Pimple Saudagar,Apartment,3,3,1,1200,1.0,,,,,18.58586870009644,73.92388364679711,0.933,4.208,1.343,10.933,4.489,2.11,0.567,46.1,28884.62,27000.0,32.5,3.375,13.0,114.63,-0.66,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,60.0,60.0,36.0,24,0.417,0,40,22,36,40,69.7,400.0,1.0,,,5.993961427306569,,3.5115454388310208,1.4759065198095778,2020-08-15,8000.0,7733.33
PROP-D18B6DE9CE0D,7500000,Bengaluru,Kodigehalli,Independent House,7,4,1,2600,,,,,,12.75944409755596,77.44468285491527,11.08,5.514,3.822,12.743,6.877,13.67,12.632,14.4,36000.0,36000.0,26.48,5.76,2.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,35,19,31,35,59.0,371.429,0.571,,,5.920046415625513,,3.3134584673541485,1.9110228900548727,2020-08-15,2884.62,4964.54
PROP-B00B471DEE06,11500000,Pune,Baner,Apartment,3,3,1,1250,6.0,6.0,,,West,18.539273,73.839484,3.174,0.733,2.266,8.046,4.93,0.941,1.627,47.2,78827.56,45000.0,43.8,4.6957,43.0,114.63,-0.66,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,40,23,37,40,71.0,416.667,1.0,,1.0,6.034684464312237,,3.80220813942094,1.7397115041833129,2020-08-15,9200.0,8285.53
PROP-028298A1FDB0,7100000,Pune,Koregaon Park,Apartment,1,2,1,750,3.0,,,,,18.690376215882345,73.76761863265735,5.008,5.722,5.264,10.206,12.891,4.399,6.638,18.3,110583.33,58500.0,50.0,9.8873,18.0,114.63,-0.66,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,40,23,37,40,71.0,750.0,2.0,,,6.621405651764134,,3.9318256327243257,2.387596972319885,2020-08-15,9466.67,9677.42
PROP-C71150E7BA14,4000000,Kolkata,Rajpur,Apartment,3,3,1,1140,3.0,7.0,,,,22.75542724309639,88.40840087244628,5.973,2.469,2.003,10.682,9.395,8.911,3.555,23.8,,,,,,117.96,-1.02,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,68.3,41.0,28.0,13,0.538,0,53,27,45,53,84.0,380.0,1.0,,0.429,5.942799375126701,,,,2020-08-15,3508.77,3508.77
PROP-BF55F729966F,12000000,Pune,Kondhwa,Apartment,2,5,1,2000,0.0,,,,,18.49181009433503,73.97998864551003,3.439,4.815,2.279,5.785,7.344,3.382,1.781,25.4,23175.0,19750.0,21.63,1.975,20.0,114.63,-0.66,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,40,22,36,40,69.7,1000.0,2.5,,,6.90875477931522,,3.119276459645446,1.0902440389975931,2020-08-15,6000.0,4876.66
PROP-A58980314822,3300000,Kolkata,Khardah,Apartment,2,3,0,840,3.0,4.0,,,,22.60448754269468,88.44700563430912,1.259,1.811,5.978,3.782,4.937,3.615,1.033,36.9,,,,,,117.96,-1.02,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,53,27,45,53,84.0,420.0,1.5,,0.75,6.042632833682381,,,,2020-08-15,3928.57,3928.57
PROP-C31CB5E92286,7500000,Bengaluru,Annapurneshwari Nagar,Apartment,2,3,0,1386,3.0,3.0,,,,12.907536484184398,77.62830211175876,1.03,2.011,4.736,8.061,7.112,1.688,2.174,42.0,12000.0,12000.0,17.14,1.92,1.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,48.1,27.0,13.0,16,0.562,0,35,19,31,35,59.0,693.0,1.5,1.0,1.0,6.542471960506805,0.6931471805599453,2.8981194446869907,1.0715836162801904,2020-08-15,5411.26,5485.71
PROP-6AE5936E06B0,20000000,Kolkata,Baghbazar,Independent House,5,3,0,1439,,,,,,22.4562910428646,88.3708078365085,1.544,2.85,0.608,2.884,5.102,0.311,2.46,56.9,,,,,,117.96,-1.02,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,47,25,42,47,80.0,287.8,0.6,,,5.665734407018671,,,,2020-08-15,13898.54,10224.380000000001
PROP-CB90929DA96F,10000000,Mumbai,Goregaon East,Apartment,1,2,1,570,1.0,7.0,,,,19.065598,72.8688535,2.627,2.896,2.462,5.337,6.49,1.554,1.378,41.0,82100.0,60000.0,78.12,7.2,55.0,114.96,0.0,4.89,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,47,25,42,47,81.3,570.0,2.0,,0.143,6.3473892096560105,,4.370965687314457,2.1041341542702074,2020-08-15,17543.86,15314.175
PROP-534E0EB32C78,20000000,Bengaluru,Vivek Nagar,Independent House,1,2,1,750,,,,,,13.109674534691823,77.54752996454813,1.928,2.661,6.663,10.322,2.656,7.483,1.621,31.8,56584.17,35000.0,30.0,2.1,1777.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,32,17,29,32,50.0,750.0,2.0,,,6.621405651764134,,3.4339872044851463,1.1314021114911006,2020-08-15,26666.67,12000.0
PROP-28CE5E23424C,15000000,Bengaluru,Smv Layout,Independent House,4,4,1,2200,,,,,,13.14716974299669,77.81437657254403,3.231,15.615,14.804,16.545,12.307,12.377,9.022,10.3,56584.17,35000.0,30.0,2.8,1777.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,32,17,29,32,50.0,550.0,1.0,,,6.311734809152915,,3.4339872044851463,1.33500106673234,2020-08-15,6818.18,14166.67
PROP-1EFDFD8C61EA,3200000,Kolkata,Saduli,Apartment,3,3,1,915,4.0,8.0,,,,22.56766925195752,88.2849263664778,2.119,4.166,1.917,1.328,3.913,2.997,1.706,38.5,,,,,,117.96,-1.02,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,50.9,53.0,27.0,6,0.5,0,47,25,42,47,80.0,305.0,1.0,,0.5,5.723585101952381,,,,2020-08-15,3497.27,3660.48
PROP-22D8BE20A57C,1100000,Pune,Manjari Budruk,Apartment,2,1,1,285,2.0,5.0,,,,18.425040061906103,73.99786435544124,4.089,5.724,5.073,3.0,3.336,6.931,3.018,20.8,32222.55,23000.0,28.39,25.0909,1762.0,114.63,-0.66,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,40,22,36,40,69.7,142.5,0.5,,0.4,4.966335035199676,,3.380654480430826,3.2615865945291342,2020-08-15,3859.65,4687.5
PROP-013251B1167D,2700000,Pune,Ambegaon Bk,Apartment,1,2,0,627,3.0,6.0,,,,18.57181119785668,73.79214468652434,2.556,1.724,2.963,3.66,1.147,1.879,3.141,42.3,32222.55,23000.0,28.39,10.2222,1762.0,114.63,-0.66,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,40,23,37,40,71.0,627.0,2.0,0.774,0.5,6.442540166468199,0.5732368838873878,3.380654480430826,2.41789395930506,2020-08-15,4306.22,5263.16
PROP-79A803258FC1,9000000,Bengaluru,Electronic City Phase Ii,Independent House,1,2,1,35000,,,,,,12.893519276569284,77.49948076057048,5.608,5.278,6.906,8.366,5.058,2.38,2.268,24.5,56584.17,35000.0,30.0,4.6667,1777.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,35,19,31,35,59.0,35000.0,2.0,,,10.463131911491969,,3.4339872044851463,1.7346069377237463,2020-08-15,257.14,4658.280000000001
PROP-FD4A576DCEA1,46000000,Bengaluru,Indira Nagar,Apartment,5,4,1,2800,2.0,3.0,,,,12.874455295612696,77.7994331934198,1.954,1.083,3.11,5.859,12.397,5.329,4.931,39.8,129500.0,107500.0,46.47,2.8043,10.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Completed,100.0,32.0,39.0,17,0.412,0,35,19,31,35,59.0,560.0,0.8,,0.667,6.329720905522696,,3.8600979325632263,1.3361320059268265,2020-08-15,16428.57,8947.279999999999
PROP-A76B595AE2D2,5850000,Pune,Ravet,Apartment,2,3,0,890,3.0,12.0,,,,18.51976814938684,73.83693205380493,3.983,1.561,2.768,7.035,5.105,1.266,2.14,40.6,20050.0,19250.0,30.38,3.9487,10.0,114.63,-0.66,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,41.9,43.0,18.0,6,0.833,0,40,23,37,40,71.0,445.0,1.5,,0.25,6.100318952020064,,3.4461707473048864,1.5991249158256566,2020-08-15,6573.03,6684.575
PROP-6340C9D37EDA,2350000,Mumbai,Chandansar,Apartment,1,2,1,470,4.0,4.0,,,,18.87202687958753,72.73477381487868,5.235,9.363,5.792,21.749,3.012,12.349,6.97,13.4,102803.9,60000.0,83.05,30.6383,1696.0,114.96,0.0,4.89,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,28.2,39.0,11.0,18,0.778,0,41,21,35,41,78.0,470.0,2.0,,1.0,6.154858094016418,,4.431411859854625,3.45436841199959,2020-08-15,5000.0,4881.719999999999
PROP-E6F81B5C0D4B,6800000,Chennai,Somangalam,Independent House,4,4,1,2640,,,,,South,12.96904580178121,80.05334815442014,5.386,7.32,7.257,22.446,10.002,2.529,3.922,12.3,,,,,,114.85,-0.76,4.21,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,27,14,23,27,48.3,660.0,1.0,,,6.493753839851686,,,,2020-08-15,2575.76,2575.76
PROP-07A6C8DFEB83,30500000,Bengaluru,Hebbal,Apartment,3,3,1,1429,2.0,3.0,,,,12.948946,77.58410599999999,2.369,3.118,1.697,6.863,0.867,3.733,3.111,43.2,119857.14,75000.0,43.75,2.9508,35.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Completed,100.0,32.0,32.0,13,0.769,0,35,19,31,35,59.0,476.333,1.0,,0.667,6.168214360528215,,3.801091444720865,1.3739180900518353,2020-08-15,21343.6,5483.87
PROP-F390E43B2289,4200000,Pune,Narhe,Apartment,1,2,1,593,2.0,5.0,,,,18.55139819901402,74.04317914397834,3.025,5.359,3.63,3.717,7.454,5.361,6.069,20.9,11958.33,8250.0,16.25,2.3571,12.0,114.63,-0.66,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,19.3,57.0,11.0,18,0.778,0,40,22,36,40,69.7,593.0,2.0,,0.4,6.386879319362645,,2.847812143477369,1.2110775060558676,2020-08-15,7082.63,4922.15
PROP-708251EF58B0,3800000,Bengaluru,Ckikkakammana Halli,Apartment,3,3,1,1286,4.0,,,,,13.031079343097758,77.80143429145828,3.731,5.786,5.434,12.164,9.59,1.253,3.692,27.6,56584.17,35000.0,30.0,11.0526,1777.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,12.8,47.0,6.0,7,0.429,0,32,17,29,32,50.0,428.667,1.0,0.855,,6.063010490065967,0.6178846960593984,3.4339872044851463,2.4892804042970305,2020-08-15,2954.9,2954.9
PROP-281C12C5762B,8200000,Mumbai,Prabhadevi,Apartment,2,1,0,350,3.0,4.0,,,,18.86918847351188,72.76093808890907,4.139,11.737,3.879,19.044,4.076,10.321,4.972,15.5,443961.54,280000.0,191.79,40.9756,26.0,114.96,0.0,4.89,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Completed,100.0,26.0,57.0,12,0.667,0,41,21,35,41,78.0,175.0,0.5,0.686,0.75,5.170483995038151,0.5223588595796638,5.261601513611377,3.737088497084194,2020-08-15,23428.57,38585.86
PROP-99467CDFD547,25000000,Pune,Shivaji Nagar,Apartment,3,3,1,1900,1.0,4.0,,,,18.441772095732443,73.84744331214681,1.802,2.271,3.205,7.305,2.083,5.611,0.497,40.1,32222.55,23000.0,28.39,1.104,1762.0,114.63,-0.66,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,40,23,37,40,71.0,633.333,1.0,,0.25,6.452574053141827,,3.380654480430826,0.7438402948754634,2020-08-15,13157.89,14444.44
PROP-DCA723EFD316,6500000,Hyderabad,Nadergul,Independent House,2,3,0,1000,,,,,West,17.383599660485423,78.54659926793904,1.663,3.924,6.554,6.762,5.162,2.41,1.907,30.8,,,,,,117.24,-0.62,5.48,Growth,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,34,19,32,34,63.0,500.0,1.5,,,6.2166061010848646,,,,2020-08-15,6500.0,6370.0
PROP-E7327AC40417,10000000,Bengaluru,Bikasipura,Apartment,3,3,1,1800,4.0,,,,,12.937139367436728,77.48928196005168,2.277,5.91,8.228,3.422,1.516,6.931,0.697,28.4,25000.0,25000.0,31.25,3.0,1.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,41.7,48.0,20.0,19,0.526,0,35,19,31,35,59.0,600.0,1.0,,,6.398594934535208,,3.4735180432417816,1.3862943611198906,2020-08-15,5555.56,5343.08
PROP-844854BE7B8E,4000000,Chennai,Kodambakkam,Apartment,2,2,0,635,0.0,3.0,,,,12.884508232255634,80.49216052105116,3.537,13.541,11.141,24.192,3.45,13.463,8.015,17.9,,,,,,114.85,-0.76,4.21,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,27,14,23,27,48.3,317.5,1.0,,0.0,5.763622475012218,,,,2020-08-15,6299.21,10666.67
PROP-A4532AB98D48,4500000,Pune,Hadapsar,Apartment,2,3,0,877,,,,,,18.38689666136795,73.75193017434535,2.644,1.512,4.281,5.773,6.954,6.752,0.424,32.3,25679.16,20500.0,27.76,5.4667,104.0,114.63,-0.66,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,59.3,54.0,32.0,18,0.778,0,40,23,37,40,71.0,438.5,1.5,,,6.085637717125231,,3.358985532852846,1.8666659320270629,2020-08-15,5131.13,5197.8
PROP-2AD69104CD2D,4000000,Pune,Hingne Khurd,Apartment,1,2,1,705,3.0,,,,,18.48264174319722,73.70172536804029,5.439,1.227,6.599,6.13,3.432,4.129,2.593,28.4,35000.0,35000.0,41.03,10.5,1.0,114.63,-0.66,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,40,23,37,40,71.0,705.0,2.0,,,6.559615237493242,,3.738383649017025,2.4423470353692043,2020-08-15,5673.76,5673.76
PROP-8F9A0A25A7AA,9500000,Bengaluru,Abbigere,Villa,7,2,0,600,,,,,,12.82276661936053,77.62897542085038,5.234,2.236,3.867,14.948,4.299,3.129,2.389,27.5,18714.29,20000.0,18.18,2.5263,7.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,35,19,31,35,59.0,85.714,0.286,,,4.4626153471058405,,2.953868069455292,1.2602491626025607,2020-08-15,15833.33,4704.725
PROP-E8939A19445E,13800000,Hyderabad,Kompally,Apartment,3,3,1,1723,4.0,5.0,,,,17.60788350859326,78.69206011853338,5.066,6.498,9.351,22.985,14.149,8.368,3.078,9.5,,,,,,117.24,-0.62,5.48,Growth,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,41.7,36.0,15.0,5,0.4,0,34,19,32,34,63.0,574.333,1.0,,0.8,6.35494900360082,,,,2020-08-15,8009.29,5604.1
PROP-F2FF25D374B1,6700000,Pune,Chinchwad,Apartment,2,2,0,720,5.0,7.0,,,,18.65126803278612,73.84280171994574,2.567,1.856,1.302,6.937,8.211,5.189,2.526,41.7,21062.5,15250.0,24.92,2.7313,8.0,114.63,-0.66,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,21.7,46.0,10.0,12,0.583,0,40,23,37,40,71.0,360.0,1.0,,0.714,5.8888779583328805,,3.255014871484074,1.3167566984039998,2020-08-15,9305.56,6730.77
PROP-EB1C3288084E,14000000,Bengaluru,Basavanapura,Independent House,5,4,1,3000,,,,,,12.73256845430505,77.69933379988817,6.412,7.634,15.798,18.352,6.671,9.102,4.949,8.8,21000.0,21000.0,13.12,1.8,1.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,35,19,31,35,59.0,600.0,0.8,,,6.398594934535208,,2.647592232065096,1.029619417181158,2020-08-15,4666.67,4375.0
PROP-B138AC5017CC,22000000,Mumbai,Malad West,Apartment,2,2,1,698,3.0,8.0,,,,18.930284498272066,72.93850671974995,1.234,4.515,2.661,4.52,7.993,3.225,1.265,35.6,54833.33,47000.0,68.49,2.5636,39.0,114.96,0.0,4.89,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,42.0,50.0,21.0,16,0.375,0,47,25,42,47,81.3,349.0,1.0,,0.375,5.857933154483459,,4.241182857326236,1.2707712698643516,2020-08-15,31518.62,19743.59
PROP-C9C98F275622,4200000,Pune,Bhawani Peth,Apartment,1,2,0,510,4.0,7.0,,,,18.66422424242437,73.72252779814275,1.682,5.084,2.615,9.74,13.174,1.368,6.776,37.2,32222.55,23000.0,28.39,6.5714,1762.0,114.63,-0.66,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,40,23,37,40,71.0,510.0,2.0,,0.571,6.236369590203704,,3.380654480430826,2.024377990904783,2020-08-15,8235.29,8235.29
PROP-5953EE5FEDCD,2000000,Pune,Kondhwa,Independent House,1,1,1,300,,,,,,18.49181009433503,73.97998864551003,3.439,4.815,2.279,5.785,7.344,3.382,1.781,25.4,23175.0,19750.0,21.63,11.85,20.0,114.63,-0.66,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,40,22,36,40,69.7,300.0,1.0,,,5.707110264748875,,3.119276459645446,2.553343811341229,2020-08-15,6666.67,4876.66
PROP-A9DC951C2E36,12500000,Kolkata,Ballygunge,Apartment,2,3,0,1450,1.0,3.0,,,South-East,22.487309610237315,88.24311402867914,2.511,0.973,1.473,9.43,6.255,6.53,3.067,42.2,,,,,,117.96,-1.02,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,47,25,42,47,80.0,725.0,1.5,,0.333,6.587550014824796,,,,2020-08-15,8620.69,12006.815
PROP-5334F18D413C,9000000,Bengaluru,Binnipete,Independent House,5,3,1,1850,,,,,,13.158622379571192,77.38850803461466,8.412,7.209,6.855,22.621,12.348,6.969,9.167,7.2,56584.17,35000.0,30.0,4.6667,1777.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,32,17,29,32,50.0,370.0,0.6,0.454,,5.916202062607435,0.3743183791113276,3.4339872044851463,1.7346069377237463,2020-08-15,4864.86,2740.12
PROP-BF07EE23FA5C,8000000,Kolkata,Purba Barisha,Apartment,4,3,1,1600,4.0,4.0,,,,22.69400042174317,88.2949606674624,5.357,5.985,2.594,11.374,1.882,2.34,0.458,29.5,,,,,,117.96,-1.02,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,53,27,45,53,84.0,400.0,0.75,,1.0,5.993961427306569,,,,2020-08-15,5000.0,3236.94
PROP-F7D55264C3AE,5800000,Bengaluru,Thotada Guddadhalli Village,Independent House,3,3,0,1600,,,,,,12.99801557961163,77.79899469537838,3.999,4.163,6.212,8.715,8.6,3.02,5.364,25.1,56584.17,35000.0,30.0,7.2414,1777.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,35,19,31,35,59.0,533.333,1.0,,,6.281019240110931,,3.4339872044851463,2.1091702324021364,2020-08-15,3625.0,4750.0
PROP-49628F23596A,4500000,Delhi,Najafgarh,Independent House,4,2,0,567,,,,,,28.66517509407821,77.3438240849301,5.607,5.214,0.458,12.338,12.145,1.466,2.636,34.4,8406.25,8000.0,11.88,2.1333,16.0,117.53,-0.37,5.52,Growth,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,129,72,118,129,215.0,141.75,0.5,,,4.96109484853612,,2.5556757206762075,1.1420867622533892,2020-08-15,7936.51,6194.86
PROP-91F01E5814F8,6200000,Pune,Sus,Apartment,2,3,0,975,2.0,,,,,18.42394542759105,73.69675834859972,5.942,5.83,4.592,3.151,9.025,6.778,4.266,16.9,28111.11,21000.0,30.0,4.0645,9.0,114.63,-0.66,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Completed,100.0,24.0,34.0,4,0.75,0,40,23,37,40,71.0,487.5,1.5,,,6.191339471482838,,3.4339872044851463,1.6222554161447147,2020-08-15,6358.97,7332.045
PROP-CBA5C4B40708,799000,Mumbai,Kandivali East,Independent House,2,1,1,150,,,,,,19.23200716712224,73.0307966377622,5.468,2.531,4.002,5.936,13.283,2.353,2.793,24.3,63323.37,62500.0,62.26,93.8673,30.0,114.96,0.0,4.89,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,47,25,42,47,81.3,75.0,0.5,,,4.330733340286331,,4.147253217877503,4.5524790730019005,2020-08-15,5326.67,16666.67
PROP-0F8F1277BCAE,3800000,Kolkata,Regent Park,Apartment,3,3,0,1000,2.0,,,,,22.60916606253565,88.50779577593491,3.131,7.452,7.655,1.247,8.808,3.229,4.98,16.6,,,,,,117.96,-1.02,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,33.3,27.0,9.0,6,0.833,0,53,27,45,53,84.0,333.333,1.0,,,5.812137502284356,,,,2020-08-15,3800.0,3800.0
PROP-B996C87F57E8,3400000,Pune,Dighi,Apartment,1,2,1,571,2.0,12.0,,,,18.468750679007464,73.91689914647651,1.896,2.121,5.124,3.292,5.904,2.962,1.372,35.1,13750.0,10000.0,17.14,3.5294,8.0,114.63,-0.66,4.48,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Completed,100.0,30.0,39.0,11,0.909,0,40,22,36,40,69.7,571.0,2.0,,0.167,6.349138991379798,,2.8981194446869907,1.510589480391497,2020-08-15,5954.47,5714.29
PROP-F942AE5FFB9C,9500000,Bengaluru,Kaggadasapura,Apartment,2,3,1,1270,3.0,3.0,,,,13.016207997279212,77.57180884144196,3.751,1.09,1.741,3.589,4.92,3.474,1.053,41.9,26062.5,22500.0,24.12,2.8421,8.0,117.59,-0.38,4.44,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,14.3,49.0,7.0,13,0.615,0,32,17,29,32,50.0,635.0,1.5,,1.0,6.455198563340122,,3.223664341599998,1.3460190921179986,2020-08-15,7480.31,4505.285
